,cluster_label,price_per_stay,review_scores_rating,Neighborhood,Property,Room Type
4067,5,60.0,96,Clairemont Mesa,Apartment,Private room
4068,0,60.0,95,North Hills,Guesthouse,Entire home/apt
4069,5,60.0,95,Midtown,Apartment,Entire home/apt
4070,4,60.0,100,North Hills,Guest suite,Private room
4071,4,60.0,98,Moreno Mission,Condominium,Private room
4072,4,60.0,100,Oak Park,House,Private room
4073,4,60.0,100,Carmel Valley,Apartment,Private room
4074,4,60.0,99,City Heights West,Apartment,Private room
4075,4,60.0,98,San Ysidro,House,Private room
4076,4,60.0,97,Park West,Apartment,Private room
4077,4,60.0,96,Loma Portal,Condominium,Private room
4078,4,60.0,97,Serra Mesa,Guesthouse,Entire home/apt
4079,4,60.0,99,Serra Mesa,Guesthouse,Entire home/apt
4080,4,60.0,100,San Carlos,Townhouse,Private room
4081,4,60.0,84,Sky Line,Apartment,Private room
4082,4,60.0,100,Normal Heights,House,Private room
4083,4,60.0,100,Grant Hill,Condominium,Private room
4084,4,60.0,98,University City,House,Private room
4085,4,60.0,98,Serra Mesa,House,Private room
4086,4,60.0,100,Memorial,Condominium,Private room
4087,4,60.0,98,Ocean Beach,House,Private room
4088,4,60.0,99,Midtown,Apartment,Private room
4089,4,60.0,100,Mission Bay,House,Private room
4090,4,60.0,100,Talmadge,House,Private room
4091,4,60.0,92,North Clairemont,House,Private room
4092,4,60.0,100,Darnall,Condominium,Private room
4093,4,60.0,100,Normal Heights,House,Entire home/apt
4094,4,60.0,96,Marina,Condominium,Private room
4095,4,60.0,96,Marina,Apartment,Private room
4096,0,59.0,93,Bay Park,Bungalow,Private room
4097,0,59.0,94,Park West,Treehouse,Private room
4098,4,59.0,91,Paradise Hills,House,Private room
4099,0,59.0,97,Loma Portal,Apartment,Private room
4100,4,59.0,97,El Cerritos,Condominium,Private room
4101,0,59.0,97,Balboa Park,House,Private room
4102,5,59.0,97,Balboa Park,Apartment,Entire home/apt
4103,5,59.0,86,North Clairemont,House,Private room
4104,5,59.0,98,Mission Valley,Apartment,Private room
4105,0,59.0,98,Encanto,Guest suite,Entire home/apt
4106,4,59.0,98,Pacific Beach,Apartment,Private room
4107,5,59.0,95,Midtown,Apartment,Private room
4108,4,59.0,98,North Hills,Bungalow,Private room
4109,4,59.0,99,University City,House,Private room
4110,0,59.0,95,East Village,Apartment,Private room
4111,5,59.0,96,Allied Gardens,House,Private room
4112,5,59.0,98,Allied Gardens,House,Private room
4113,5,59.0,94,Allied Gardens,House,Private room
4114,5,59.0,100,Mission Bay,House,Private room
4115,0,59.0,94,Loma Portal,House,Private room
4116,5,59.0,100,North City,House,Private room
4117,0,59.0,100,Kearny Mesa,Apartment,Private room
4118,4,59.0,98,Old Town,Apartment,Private room
4119,5,59.0,100,Carmel Valley,Condominium,Private room
4120,4,59.0,99,Pacific Beach,Apartment,Private room
4121,4,59.0,93,Pacific Beach,Apartment,Private room
4122,4,59.0,98,Marina,Apartment,Private room
4123,4,59.0,95,Clairemont Mesa,House,Private room
4124,4,59.0,100,University City,Apartment,Private room
4125,4,59.0,95,Kearny Mesa,Condominium,Private room
4126,4,59.0,100,East Village,Condominium,Private room
4127,4,59.0,98,Southwest,House,Private room
4128,4,59.0,85,East Village,Condominium,Private room
4129,0,58.0,91,Balboa Park,House,Private room
4130,4,58.0,96,Otay Ranch,House,Private room
4131,0,58.0,98,Normal Heights,Bungalow,Private room
4132,5,58.0,100,Serra Mesa,House,Private room
4133,4,58.0,96,Gaslamp Quarter,Apartment,Private room
4134,4,58.0,98,Otay Ranch,House,Private room
4135,4,58.0,96,East Village,Apartment,Private room
4136,4,58.0,95,Mira Mesa,House,Private room
4137,4,58.0,100,University City,Townhouse,Private room
4138,4,58.0,97,Gaslamp Quarter,Condominium,Private room
4139,4,58.0,100,Kensington,Guesthouse,Entire home/apt
4140,4,57.0,97,Moreno Mission,Apartment,Private room
4141,5,57.0,100,North Hills,Apartment,Private room
4142,5,57.0,100,Grantville,Apartment,Private room
4143,4,57.0,100,Old Town,Apartment,Private room
4144,4,57.0,99,Linda Vista,Townhouse,Private room
4145,4,56.0,92,Balboa Park,House,Private room
4146,0,56.0,94,East Village,Apartment,Private room
4147,5,56.0,100,Bay Park,House,Private room
4148,0,56.0,95,City Heights West,Guest suite,Entire home/apt
4149,4,56.0,93,Mira Mesa,Townhouse,Private room
4150,0,55.0,92,Bay Park,Guesthouse,Private room
4151,0,55.0,96,North Hills,Apartment,Private room
4152,0,55.0,99,City Heights West,House,Private room
4153,5,55.0,100,Ocean Beach,House,Private room
4154,5,55.0,98,Normal Heights,Apartment,Private room
4155,5,55.0,99,Otay Ranch,Townhouse,Private room
4156,0,55.0,95,San Ysidro,House,Private room
4157,4,55.0,92,Clairemont Mesa,House,Private room
4158,5,55.0,100,North Hills,House,Private room
4159,4,55.0,98,Midtown,Apartment,Private room
4160,0,55.0,98,Memorial,House,Private room
4161,4,55.0,95,Pacific Beach,Condominium,Private room
4162,0,55.0,88,Park West,Apartment,Entire home/apt
4163,0,55.0,97,City Heights West,Guesthouse,Entire home/apt
4164,0,55.0,97,Linda Vista,Apartment,Private room
4165,5,55.0,96,Tierrasanta,House,Private room
4166,4,55.0,88,Encanto,House,Private room
4167,0,55.0,98,City Heights East,Camper/RV,Entire home/apt
4168,4,55.0,96,Loma Portal,Cottage,Private room
4169,4,55.0,96,Normal Heights,Apartment,Private room
4170,4,55.0,90,City Heights West,Townhouse,Private room
4171,4,55.0,94,Mountain View,Townhouse,Private room
4172,5,55.0,99,Eastlake Vistas,Townhouse,Private room
4173,0,55.0,97,South Park,Condominium,Private room
4174,0,55.0,96,Bay Ho,Townhouse,Private room
4175,4,55.0,96,Paradise Hills,House,Private room
4176,0,55.0,99,Bay Ho,Apartment,Private room
4177,0,55.0,99,West University Heights,House,Private room
4178,4,55.0,98,City Heights West,House,Private room
4179,5,55.0,60,Little Italy,Apartment,Private room
4180,4,55.0,100,Rancho Penasquitos,House,Private room
4181,4,55.0,100,Normal Heights,Condominium,Private room
4182,0,55.0,98,University City,House,Private room
4183,0,55.0,99,Alta Vista,Tiny house,Private room
4184,0,55.0,100,Bay Park,House,Private room
4185,4,55.0,100,Carmel Valley,Condominium,Private room
4186,4,55.0,95,Clairemont Mesa,House,Private room
4187,4,55.0,97,Cortez Hill,House,Private room
4188,4,55.0,99,Serra Mesa,Apartment,Private room
4189,4,55.0,98,University City,Guest suite,Entire home/apt
4190,4,55.0,96,Mission Bay,Townhouse,Private room
4191,4,55.0,100,Grant Hill,House,Private room
4192,4,55.0,100,Rolando,Cottage,Private room
4193,4,55.0,100,Mira Mesa,House,Private room
4194,4,55.0,100,Normal Heights,House,Private room
4195,4,55.0,100,Memorial,House,Private room
4196,4,55.0,92,Grant Hill,House,Private room
4197,4,55.0,100,Midtown,House,Private room
4198,4,55.0,100,Otay Ranch,House,Private room
4199,4,55.0,100,City Heights East,Apartment,Private room
4200,4,55.0,100,Webster,House,Private room
4201,4,55.0,100,Loma Portal,Condominium,Private room
4202,4,55.0,100,Normal Heights,House,Private room
4203,4,55.0,98,Normal Heights,House,Private room
4204,4,55.0,87,Paradise Hills,Guesthouse,Private room
4205,3,54.0,97,East Village,Apartment,Private room
4206,0,54.0,83,Midtown,Apartment,Entire home/apt
4207,4,54.0,98,Bay Park,House,Private room
4208,0,54.0,99,Grant Hill,House,Private room
4209,5,54.0,73,Midtown,Loft,Private room
4210,0,54.0,94,Ocean Beach,Camper/RV,Entire home/apt
4211,4,54.0,98,Mira Mesa,House,Private room
4212,4,54.0,100,Rancho Penasquitos,Condominium,Private room
4213,1,54.0,80,Bay Park,House,Private room
4214,4,54.0,100,Bay Park,House,Private room
4215,4,54.0,98,Midtown,Bungalow,Private room
4216,0,53.0,98,La Jolla,House,Private room
4217,5,53.0,97,University City,Apartment,Private room
4218,4,53.0,96,Valencia Park,House,Private room
4219,4,53.0,91,East Village,Condominium,Entire home/apt
4220,4,53.0,100,Kensington,House,Private room
4221,4,53.0,97,University City,Townhouse,Private room
4222,4,52.0,99,Otay Ranch,House,Private room
4223,0,52.0,95,South Park,Bungalow,Private room
4224,5,52.0,90,Clairemont Mesa,House,Private room
4225,0,52.0,97,North Clairemont,House,Private room
4226,0,52.0,98,North Clairemont,House,Private room
4227,0,52.0,98,North Clairemont,House,Private room
4228,5,52.0,100,Cortez Hill,Apartment,Private room
4229,5,52.0,99,North Hills,Apartment,Private room
4230,4,52.0,100,Bird Land,Apartment,Private room
4231,4,52.0,90,Nestor,House,Private room
4232,4,52.0,90,Rancho Penasquitos,House,Private room
4233,5,51.0,98,University City,Condominium,Private room
4234,4,51.0,78,Clairemont Mesa,House,Private room
4235,0,50.0,97,North Hills,House,Private room
4236,4,50.0,98,Loma Portal,House,Private room
4237,0,50.0,96,Midtown,House,Private room
4238,0,50.0,96,East Village,Apartment,Private room
4239,0,50.0,99,La Jolla,House,Private room
4240,5,50.0,95,City Heights East,Apartment,Entire home/apt
4241,5,50.0,98,Loma Portal,Townhouse,Private room
4242,0,50.0,93,Midtown,House,Private room
4243,4,50.0,97,Pacific Beach,Apartment,Private room
4244,4,50.0,80,College Area,Condominium,Private room
4245,5,50.0,90,Mission Bay,Apartment,Private room
4246,5,50.0,93,City Heights West,Apartment,Private room
4247,5,50.0,100,West University Heights,Bungalow,Private room
4248,0,50.0,98,North Hills,House,Private room
4249,5,50.0,93,Normal Heights,Apartment,Private room
4250,4,50.0,98,Paseo Ranchoero,Condominium,Private room
4251,5,50.0,91,Balboa Park,House,Private room
4252,1,50.0,93,Rancho Bernadino,House,Private room
4253,4,50.0,100,Rancho Bernadino,House,Private room
4254,5,50.0,96,Mount Hope,House,Private room
4255,0,50.0,95,Jomacha-Lomita,House,Private room
4256,4,50.0,95,Mira Mesa,House,Private room
4257,0,50.0,97,Allied Gardens,House,Private room
4258,5,50.0,98,Kensington,Other,Private room
4259,5,50.0,96,Tierrasanta,Apartment,Private room
4260,5,50.0,100,Paradise Hills,House,Private room
4261,0,50.0,97,North Hills,Apartment,Private room
4262,0,50.0,98,Roseville,Condominium,Private room
4263,0,50.0,99,Clairemont Mesa,House,Private room
4264,4,50.0,96,Mira Mesa,House,Private room
4265,0,50.0,97,Darnall,House,Private room
4266,5,50.0,98,North Hills,Townhouse,Private room
4267,0,50.0,97,Jomacha-Lomita,House,Private room
4268,5,50.0,94,Balboa Park,Apartment,Private room
4269,5,50.0,95,Pacific Beach,House,Private room
4270,5,50.0,100,North Hills,Condominium,Shared room
4271,5,50.0,96,Midtown,Apartment,Private room
4272,4,50.0,96,Jomacha-Lomita,House,Private room
4273,4,50.0,99,City Heights East,Townhouse,Private room
4274,4,50.0,100,Jomacha-Lomita,House,Private room
4275,4,50.0,98,Bay Terrace,House,Private room
4276,4,50.0,97,Mira Mesa,House,Private room
4277,0,50.0,99,Rancho Penasquitos,House,Private room
4278,5,50.0,100,Midtown,House,Shared room
4279,5,50.0,100,University City,House,Private room
4280,0,50.0,99,North Clairemont,House,Private room
4281,5,50.0,97,Oak Park,Townhouse,Private room
4282,4,50.0,97,Jomacha-Lomita,House,Private room
4283,4,50.0,100,Mission Valley,Apartment,Private room
4284,5,50.0,97,Mira Mesa,House,Private room
4285,5,50.0,100,Rolando,Apartment,Private room
4286,4,50.0,77,East Village,Apartment,Private room
4287,5,50.0,100,Ocean Beach,Apartment,Private room
4288,4,50.0,97,City Heights West,Bungalow,Private room
4289,5,50.0,98,College Area,House,Private room
4290,5,50.0,100,Loma Portal,Apartment,Private room
4291,3,50.0,89,Memorial,Camper/RV,Entire home/apt
4292,4,50.0,92,Mountain View,Condominium,Private room
4293,5,50.0,99,Bay Park,House,Private room
4294,4,50.0,99,Mira Mesa,House,Private room
4295,4,50.0,99,Moreno Mission,Apartment,Private room
4296,0,50.0,99,Bay Ho,House,Private room
4297,4,50.0,93,City Heights East,House,Private room
4298,4,50.0,90,City Heights East,House,Private room
4299,4,50.0,96,Pacific Beach,Apartment,Entire home/apt
4300,4,50.0,97,Balboa Park,Apartment,Private room
4301,4,50.0,98,San Carlos,House,Private room
4302,4,50.0,98,Nestor,House,Private room
4303,4,50.0,94,Loma Portal,Condominium,Private room
4304,5,50.0,100,San Ysidro,Condominium,Private room
4305,4,50.0,98,Marina,Condominium,Private room
4306,5,50.0,98,Otay Ranch,House,Private room
4307,4,50.0,98,Loma Portal,House,Private room
4308,4,50.0,98,Roseville,House,Private room
4309,4,50.0,96,Balboa Park,Apartment,Private room
4310,4,50.0,96,Chollas View,House,Private room
4311,5,50.0,100,Palm City,House,Private room
4312,4,50.0,90,San Ysidro,House,Private room
4313,4,50.0,96,San Ysidro,House,Private room
4314,1,50.0,65,San Ysidro,House,Private room
4315,4,50.0,93,North Hills,Condominium,Private room
4316,4,50.0,100,Mission Bay,House,Private room
4317,4,50.0,100,Ocean Beach,Camper/RV,Entire home/apt
4318,4,50.0,90,Normal Heights,Apartment,Private room
4319,4,50.0,100,Otay Ranch,House,Private room
4320,4,50.0,86,Mission Bay,House,Private room
4321,4,50.0,100,North Clairemont,House,Private room
4322,4,50.0,80,Valencia Park,House,Private room
4323,4,50.0,98,Midtown,House,Private room
4324,4,50.0,85,University City,Apartment,Private room
4325,4,50.0,90,Serra Mesa,Apartment,Private room
4326,4,50.0,100,Otay Ranch,House,Private room
4327,4,50.0,98,Gateway,House,Private room
4328,0,49.0,98,Midtown,Condominium,Private room
4329,0,49.0,97,Midtown,House,Private room
4330,5,49.0,100,Serra Mesa,House,Private room
4331,0,49.0,89,North Clairemont,House,Private room
4332,0,49.0,92,North Clairemont,House,Private room
4333,4,49.0,96,Mission Bay,House,Private room
4334,4,49.0,96,Mission Bay,House,Private room
4335,0,49.0,93,North Hills,Apartment,Private room
4336,4,49.0,92,North Clairemont,House,Private room
4337,5,49.0,99,Rolando,Apartment,Private room
4338,5,49.0,93,Balboa Park,Apartment,Private room
4339,0,49.0,98,Clairemont Mesa,House,Private room
4340,4,49.0,93,Linda Vista,House,Private room
4341,0,49.0,97,Clairemont Mesa,House,Private room
4342,0,49.0,99,Talmadge,House,Private room
4343,0,49.0,96,Pacific Beach,Apartment,Private room
4344,5,49.0,97,University City,Condominium,Private room
4345,5,49.0,85,Oak Park,Townhouse,Private room
4346,4,49.0,95,Clairemont Mesa,House,Private room
4347,4,49.0,88,Clairemont Mesa,House,Private room
4348,4,49.0,92,Mira Mesa,House,Private room
4349,4,49.0,99,Carmel Valley,House,Private room
4350,4,49.0,92,Clairemont Mesa,House,Private room
4351,5,49.0,87,Kensington,House,Private room
4352,5,49.0,90,Kensington,House,Private room
4353,0,49.0,99,Carmel Valley,House,Private room
4354,0,49.0,97,Carmel Valley,House,Private room
4355,4,49.0,100,Normal Heights,Townhouse,Private room
4356,4,49.0,82,Midtown,House,Private room
4357,4,49.0,100,East Lake,House,Private room
4358,4,49.0,87,Bird Land,Townhouse,Private room
4359,4,49.0,100,Mira Mesa,House,Private room
4360,4,49.0,100,Balboa Park,House,Private room
4361,4,49.0,99,Otay Ranch,Townhouse,Private room
4362,4,49.0,70,Kensington,House,Private room
4363,4,49.0,100,Southwest,House,Private room
4364,4,49.0,96,Mira Mesa,Apartment,Private room
4365,4,49.0,100,Northwest,House,Private room
4366,5,49.0,98,Old Town,Apartment,Shared room
4367,1,49.0,73,Carmel Valley,Apartment,Private room
4368,4,49.0,87,Emerald Hills,Guest suite,Private room
4369,4,49.0,99,East Lake,House,Private room
4370,4,49.0,96,Mount Hope,House,Private room
4371,4,49.0,97,Clairemont Mesa,House,Private room
4372,4,49.0,100,Mission Valley,Apartment,Private room
4373,0,48.0,91,Grant Hill,House,Private room
4374,4,48.0,96,Carmel Valley,House,Private room
4375,5,48.0,98,Pacific Beach,House,Private room
4376,4,48.0,98,North Clairemont,House,Private room
4377,5,48.0,96,Moreno Mission,Condominium,Private room
4378,4,48.0,100,Balboa Park,Apartment,Private room
4379,0,48.0,92,North Hills,House,Private room
4380,4,48.0,99,Pacific Beach,Guest suite,Private room
4381,5,48.0,67,East Village,Apartment,Private room
4382,4,47.0,93,North Hills,Apartment,Private room
4383,4,47.0,87,University City,House,Private room
4384,5,47.0,95,Grant Hill,House,Private room
4385,4,47.0,98,Bay Park,Apartment,Private room
4386,4,47.0,98,North Clairemont,House,Private room
4387,4,47.0,97,Sky Line,House,Private room
4388,4,47.0,100,Pacific Beach,Condominium,Private room
4389,4,47.0,99,Otay Ranch,House,Private room
4390,4,47.0,100,Midtown,Condominium,Private room
4391,5,46.0,95,Clairemont Mesa,House,Private room
4392,0,46.0,98,North Clairemont,House,Private room
4393,4,46.0,100,South Park,House,Private room
4394,4,46.0,99,Mira Mesa,House,Private room
4395,4,46.0,86,Clairemont Mesa,House,Private room
4396,4,46.0,100,Mira Mesa,House,Private room
4397,0,45.0,99,Pacific Beach,Apartment,Shared room
4398,4,45.0,94,City Heights East,House,Private room
4399,4,45.0,96,Estlake Greens,House,Private room
4400,0,45.0,94,San Ysidro,House,Private room
4401,5,45.0,74,Paradise Hills,House,Private room
4402,5,45.0,98,Moreno Mission,House,Private room
4403,4,45.0,92,Mira Mesa,House,Private room
4404,4,45.0,91,Midtown District,Apartment,Private room
4405,4,45.0,97,San Ysidro,House,Private room
4406,5,45.0,91,Balboa Park,Apartment,Private room
4407,5,45.0,94,Loma Portal,Apartment,Private room
4408,0,45.0,100,Oak Park,Guest suite,Entire home/apt
4409,4,45.0,96,Pacific Beach,Condominium,Private room
4410,4,45.0,97,Linda Vista,House,Private room
4411,5,45.0,97,University City,Apartment,Private room
4412,4,45.0,100,Park West,Apartment,Private room
4413,5,45.0,100,Grantville,Apartment,Private room
4414,0,45.0,99,Midtown,Condominium,Private room
4415,4,45.0,95,Webster,Apartment,Private room
4416,5,45.0,100,College Area,Condominium,Private room
4417,5,45.0,85,Balboa Park,House,Private room
4418,4,45.0,98,Serra Mesa,House,Private room
4419,4,45.0,91,Mountain View,House,Private room
4420,4,45.0,98,North Hills,Apartment,Private room
4421,4,45.0,100,Otay Ranch,Condominium,Private room
4422,4,45.0,89,Gaslamp Quarter,Loft,Private room
4423,5,45.0,87,University City,Condominium,Private room
4424,4,45.0,98,San Ysidro,House,Private room
4425,4,45.0,96,University City,Condominium,Private room
4426,5,45.0,97,North Clairemont,House,Private room
4427,4,45.0,100,Midtown,Apartment,Private room
4428,4,45.0,94,Mount Hope,House,Entire home/apt
4429,4,45.0,96,South Park,House,Entire home/apt
4430,4,45.0,98,Rolando,House,Private room
4431,4,45.0,93,Cortez Hill,Condominium,Shared room
4432,4,45.0,93,Mira Mesa,House,Private room
4433,4,45.0,98,Midtown,Bungalow,Shared room
4434,5,45.0,90,University City,Apartment,Private room
4435,4,45.0,97,College Area,Condominium,Private room
4436,4,45.0,100,West University Heights,Bungalow,Private room
4437,4,45.0,100,San Carlos,House,Private room
4438,5,45.0,93,Sky Line,House,Private room
4439,4,45.0,100,Mission Bay,Condominium,Shared room
4440,4,45.0,90,South Park,Townhouse,Private room
4441,4,45.0,97,Mira Mesa,House,Private room
4442,5,45.0,98,Northwest,House,Private room
4443,4,45.0,85,Tierrasanta,House,Private room
4444,4,45.0,100,Sorrento Valley,Townhouse,Private room
4445,4,45.0,90,Linda Vista,Other,Private room
4446,5,44.0,98,Normal Heights,Apartment,Private room
